lsoa21cd,msoa21cd,ltla21cd,rgn21cd,lng,lat,population
E01000434,E02000072,E09000004,E12000007,0.1946,51.4699,1593
E01000435,E02000074,E09000004,E12000007,0.1818,51.4656,1490
E01000436,E02000075,E09000004,E12000007,0.1411,51.4734,1758
E01000437,E02000071,E09000004,E12000007,0.1511,51.4763,1374
E01000438,E02000071,E09000004,E12000007,0.1595,51.4757,1688
E01000439,E02000071,E09000004,E12000007,0.1634,51.4745,1424
E01000440,E02000071,E09000004,E12000007,0.1493,51.4731,1385
E01000441,E02000071,E09000004,E12000007,0.1575,51.4722,1802
E01000442,E02000070,E09000004,E12000007,0.146,51.4777,1679
E01000443,E02000088,E09000004,E12000007,0.122,51.4384,1331
E01000444,E02000087,E09000004,E12000007,0.1634,51.4369,1642
E01000445,E02000088,E09000004,E12000007,0.131,51.4387,1666
E01000446,E02000088,E09000004,E12000007,0.1248,51.4414,1505
E01000447,E02000087,E09000004,E12000007,0.151,51.4425,1959
E01000448,E02000087,E09000004,E12000007,0.1389,51.4405,1348
E01000449,E02000087,E09000004,E12000007,0.144,51.444,1562
E01000450,E02000073,E09000004,E12000007,0.12,51.4766,1801
E01000451,E02000073,E09000004,E12000007,0.1185,51.4735,1750
E01000452,E02000073,E09000004,E12000007,0.1244,51.4716,1420
E01000453,E02000077,E09000004,E12000007,0.1203,51.4688,1479
E01000454,E02000077,E09000004,E12000007,0.1139,51.4706,1631
E01000455,E02000077,E09000004,E12000007,0.1146,51.4658,1792
E01000456,E02000077,E09000004,E12000007,0.1212,51.4659,1422
E01000457,E02000090,E09000004,E12000007,0.1031,51.4281,2175
E01000458,E02000091,E09000004,E12000007,0.111,51.4303,1539
E01000459,E02000091,E09000004,E12000007,0.108,51.426,1871
E01000460,E02000086,E09000004,E12000007,0.1011,51.4403,1261
E01000461,E02000088,E09000004,E12000007,0.1159,51.4362,1637
E01000462,E02000090,E09000004,E12000007,0.1029,51.4338,2054
E01000463,E02000089,E09000004,E12000007,0.0912,51.4373,1251
E01000464,E02000066,E09000004,E12000007,0.1316,51.4929,1518
E01000465,E02000066,E09000004,E12000007,0.1368,51.4937,1690
E01000466,E02000065,E09000004,E12000007,0.1299,51.4962,1713
E01000467,E02000065,E09000004,E12000007,0.1234,51.5099,1679
E01000468,E02000065,E09000004,E12000007,0.1294,51.5105,2932
E01000469,E02000065,E09000004,E12000007,0.1244,51.5064,1736
E01000470,E02000066,E09000004,E12000007,0.1246,51.4982,1307
E01000471,E02000118,E09000005,E12000007,-0.2913,51.5374,1721
E01000472,E02000121,E09000005,E12000007,-0.2981,51.5371,2404
E01000473,E02000121,E09000005,E12000007,-0.2958,51.5432,2704
E01000474,E02000118,E09000005,E12000007,-0.292,51.546,2272
E01000475,E02000121,E09000005,E12000007,-0.3048,51.5418,2124
E01000476,E02000118,E09000005,E12000007,-0.2899,51.5423,2196
E01000477,E02000118,E09000005,E12000007,-0.2845,51.5428,2376
E01000478,E02000121,E09000005,E12000007,-0.2947,51.5402,2528
E01000479,E02000101,E09000005,E12000007,-0.2696,51.5695,1762
E01000480,E02000098,E09000005,E12000007,-0.2802,51.5686,1688
E01000481,E02000101,E09000005,E12000007,-0.2745,51.5682,1635
E01000483,E02000101,E09000005,E12000007,-0.2656,51.5627,1852
E01000484,E02000098,E09000005,E12000007,-0.2853,51.5786,1765
E01000485,E02000098,E09000005,E12000007,-0.2906,51.5783,1604
E01000486,E02000098,E09000005,E12000007,-0.2868,51.573,1698
E01000487,E02000098,E09000005,E12000007,-0.2904,51.5718,1987
E01000488,E02000114,E09000005,E12000007,-0.2299,51.544,1647
E01000489,E02000122,E09000005,E12000007,-0.2251,51.5437,1725
E01000490,E02000115,E09000005,E12000007,-0.2072,51.5442,1771
E01000491,E02000122,E09000005,E12000007,-0.2134,51.5422,2066
E01000492,E02000122,E09000005,E12000007,-0.224,51.5406,1273
E01000493,E02000122,E09000005,E12000007,-0.2259,51.538,1597
E01000494,E02000115,E09000005,E12000007,-0.2168,51.5463,1761
E01000495,E02000115,E09000005,E12000007,-0.2102,51.5456,1591
E01000497,E02000103,E09000005,E12000007,-0.2267,51.5639,2071
E01000498,E02000102,E09000005,E12000007,-0.2408,51.5669,1683
E01000499,E02000103,E09000005,E12000007,-0.2352,51.5663,1896
E01000501,E02000103,E09000005,E12000007,-0.2346,51.563,2031
E01000502,E02000103,E09000005,E12000007,-0.2416,51.5618,1882
E01000503,E02000103,E09000005,E12000007,-0.2296,51.561,2093
E01000504,E02000110,E09000005,E12000007,-0.2259,51.5523,1799
E01000505,E02000110,E09000005,E12000007,-0.2311,51.5523,1677
E01000506,E02000106,E09000005,E12000007,-0.2464,51.5525,1657
E01000507,E02000110,E09000005,E12000007,-0.2356,51.5536,1617
E01000508,E02000117,E09000005,E12000007,-0.2474,51.548,2616
E01000509,E02000106,E09000005,E12000007,-0.2501,51.5618,1438
E01000510,E02000106,E09000005,E12000007,-0.2474,51.5596,1672
E01000511,E02000106,E09000005,E12000007,-0.2465,51.5569,1770
E01000512,E02000110,E09000005,E12000007,-0.2401,51.5541,1703
E01000513,E02000094,E09000005,E12000007,-0.2527,51.5847,1678
E01000514,E02000094,E09000005,E12000007,-0.2589,51.5848,1570
E01000515,E02000095,E09000005,E12000007,-0.2668,51.5839,1875
E01000516,E02000094,E09000005,E12000007,-0.2557,51.5882,2345
E01000517,E02000095,E09000005,E12000007,-0.2766,51.5831,1623
E01000518,E02000097,E09000005,E12000007,-0.2623,51.5809,1915
E01000519,E02000097,E09000005,E12000007,-0.2644,51.5772,2013
E01000520,E02000094,E09000005,E12000007,-0.2628,51.5872,1677
E01000521,E02000117,E09000005,E12000007,-0.2537,51.5406,2275
E01000522,E02000117,E09000005,E12000007,-0.2458,51.5418,2048
E01000523,E02000123,E09000005,E12000007,-0.2487,51.5398,2297
E01000524,E02000123,E09000005,E12000007,-0.251,51.5371,2423
E01000525,E02000123,E09000005,E12000007,-0.252,51.5354,1851
E01000526,E02000117,E09000005,E12000007,-0.2516,51.5467,2197
E01000527,E02000117,E09000005,E12000007,-0.2494,51.5434,1875
E01000528,E02000117,E09000005,E12000007,-0.2538,51.544,1725
E01000530,E02000125,E09000005,E12000007,-0.2311,51.5351,1820
E01000531,E02000125,E09000005,E12000007,-0.2303,51.5324,1797
E01000532,E02000125,E09000005,E12000007,-0.2275,51.5317,1509
E01000533,E02000123,E09000005,E12000007,-0.2426,51.5378,2172
E01000534,E02000125,E09000005,E12000007,-0.236,51.5364,1748
E01000535,E02000123,E09000005,E12000007,-0.2389,51.5346,2053
E01000536,E02000096,E09000005,E12000007,-0.31,51.5825,1562
E01000538,E02000096,E09000005,E12000007,-0.2997,51.5806,1622
E01000539,E02000096,E09000005,E12000007,-0.2957,51.5781,1581
E01000540,E02000096,E09000005,E12000007,-0.3077,51.5779,1456
E01000541,E02000096,E09000005,E12000007,-0.3041,51.5857,1411
E01000543,E02000095,E09000005,E12000007,-0.2867,51.5837,1625
E01000544,E02000126,E09000005,E12000007,-0.1967,51.5299,1768
E01000545,E02000120,E09000005,E12000007,-0.2013,51.543,1922
E01000546,E02000120,E09000005,E12000007,-0.2029,51.5416,1643
E01000547,E02000120,E09000005,E12000007,-0.2005,51.5399,1656
E01000548,E02000120,E09000005,E12000007,-0.1966,51.5387,1984
E01000549,E02000120,E09000005,E12000007,-0.1998,51.5375,1813
E01000550,E02000126,E09000005,E12000007,-0.1944,51.5351,2021
E01000551,E02000126,E09000005,E12000007,-0.2004,51.5336,2894
E01000552,E02000126,E09000005,E12000007,-0.1956,51.5312,1510
E01000553,E02000107,E09000005,E12000007,-0.2201,51.5581,2040
E01000554,E02000107,E09000005,E12000007,-0.2243,51.5587,1970
E01000555,E02000107,E09000005,E12000007,-0.2242,51.5552,1586
E01000556,E02000107,E09000005,E12000007,-0.2155,51.5553,2089
E01000557,E02000107,E09000005,E12000007,-0.2184,51.5549,1864
E01000558,E02000107,E09000005,E12000007,-0.2122,51.5519,1389
E01000559,E02000110,E09000005,E12000007,-0.2216,51.5514,1381
E01000560,E02000115,E09000005,E12000007,-0.217,51.5503,1561
E01000561,E02000115,E09000005,E12000007,-0.2071,51.5487,1937
E01000562,E02000100,E09000005,E12000007,-0.3258,51.565,1506
E01000563,E02000100,E09000005,E12000007,-0.3188,51.5661,1588
E01000564,E02000105,E09000005,E12000007,-0.308,51.5634,1624
E01000565,E02000105,E09000005,E12000007,-0.3198,51.562,1536
E01000566,E02000100,E09000005,E12000007,-0.3106,51.5662,1550
E01000567,E02000108,E09000005,E12000007,-0.325,51.5606,1400
E01000568,E02000100,E09000005,E12000007,-0.3193,51.5787,2218
E01000569,E02000100,E09000005,E12000007,-0.3133,51.5693,1456
E01000570,E02000104,E09000005,E12000007,-0.3,51.5604,1546
E01000571,E02000104,E09000005,E12000007,-0.2949,51.5599,1761
E01000572,E02000099,E09000005,E12000007,-0.3078,51.5744,1495
E01000573,E02000099,E09000005,E12000007,-0.2991,51.5717,1671
E01000574,E02000099,E09000005,E12000007,-0.3055,51.5703,1655
E01000575,E02000099,E09000005,E12000007,-0.2955,51.5677,2154
E01000576,E02000104,E09000005,E12000007,-0.29,51.5663,1874
E01000577,E02000099,E09000005,E12000007,-0.2985,51.5636,2585
E01000578,E02000104,E09000005,E12000007,-0.286,51.5636,2324
E01000579,E02000124,E09000005,E12000007,-0.2201,51.5304,1587
E01000580,E02000124,E09000005,E12000007,-0.2082,51.5388,2086
E01000581,E02000122,E09000005,E12000007,-0.2191,51.5368,1513
E01000582,E02000124,E09000005,E12000007,-0.2146,51.5343,1851
E01000583,E02000124,E09000005,E12000007,-0.2042,51.5354,2050
E01000584,E02000125,E09000005,E12000007,-0.2235,51.5351,1560
E01000585,E02000125,E09000005,E12000007,-0.2226,51.5326,1504
E01000586,E02000124,E09000005,E12000007,-0.2164,51.5313,2380
E01000587,E02000093,E09000005,E12000007,-0.2705,51.5939,1625
E01000589,E02000093,E09000005,E12000007,-0.2798,51.5905,2549
E01000590,E02000093,E09000005,E12000007,-0.2692,51.5911,1936
E01000591,E02000095,E09000005,E12000007,-0.2787,51.5872,2183
E01000592,E02000093,E09000005,E12000007,-0.2679,51.5978,1831
E01000593,E02000093,E09000005,E12000007,-0.2751,51.5962,2121
E01000594,E02000093,E09000005,E12000007,-0.2818,51.594,1815
E01000595,E02000119,E09000005,E12000007,-0.2582,51.5435,1785
E01000596,E02000113,E09000005,E12000007,-0.2625,51.5463,1848
E01000599,E02000119,E09000005,E12000007,-0.2602,51.5399,1889
E01000601,E02000113,E09000005,E12000007,-0.2556,51.5496,1386
E01000602,E02000113,E09000005,E12000007,-0.2643,51.5516,1453
E01000603,E02000113,E09000005,E12000007,-0.2585,51.5507,1446
E01000604,E02000113,E09000005,E12000007,-0.2665,51.5491,1736
E01000605,E02000113,E09000005,E12000007,-0.2672,51.5448,1762
E01000606,E02000108,E09000005,E12000007,-0.3305,51.5577,1872
E01000607,E02000105,E09000005,E12000007,-0.3115,51.5561,2593
E01000608,E02000105,E09000005,E12000007,-0.318,51.5571,2339
E01000609,E02000108,E09000005,E12000007,-0.3242,51.5562,2059
E01000610,E02000111,E09000005,E12000007,-0.3046,51.5547,2186
E01000611,E02000108,E09000005,E12000007,-0.3172,51.5533,1928
E01000612,E02000111,E09000005,E12000007,-0.311,51.5504,1766
E01000613,E02000105,E09000005,E12000007,-0.3056,51.5606,1755
E01000615,E02006956,E09000005,E12000007,-0.2766,51.5609,3191
E01000616,E02000112,E09000005,E12000007,-0.2889,51.5561,1938
E01000617,E02006956,E09000005,E12000007,-0.2813,51.5524,2267
E01000618,E02006956,E09000005,E12000007,-0.2759,51.5503,1677
E01000619,E02006956,E09000005,E12000007,-0.2718,51.5512,1696
E01000620,E02000112,E09000005,E12000007,-0.2818,51.5488,1750
E01000621,E02000112,E09000005,E12000007,-0.2756,51.5464,1811
E01000622,E02000102,E09000005,E12000007,-0.2575,51.5656,1980
E01000623,E02000097,E09000005,E12000007,-0.2645,51.5723,1882
E01000624,E02000097,E09000005,E12000007,-0.2572,51.5731,1745
E01000625,E02000101,E09000005,E12000007,-0.2634,51.5682,1672
E01000626,E02000102,E09000005,E12000007,-0.2585,51.5633,1547
E01000627,E02000106,E09000005,E12000007,-0.2565,51.5611,2048
E01000628,E02000106,E09000005,E12000007,-0.2521,51.5572,1768
E01000629,E02000097,E09000005,E12000007,-0.2595,51.5756,1977
E01000630,E02000118,E09000005,E12000007,-0.2957,51.5509,2728
E01000631,E02000111,E09000005,E12000007,-0.3031,51.5482,2073
E01000632,E02000121,E09000005,E12000007,-0.2997,51.5453,2480
E01000633,E02000111,E09000005,E12000007,-0.2995,51.5494,2616
E01000634,E02000111,E09000005,E12000007,-0.3013,51.5553,2643
E01000636,E02000112,E09000005,E12000007,-0.2876,51.5524,2600
E01000637,E02000114,E09000005,E12000007,-0.2322,51.5496,1508
E01000638,E02000116,E09000005,E12000007,-0.2396,51.5497,2141
E01000639,E02000114,E09000005,E12000007,-0.2278,51.5491,1715
E01000640,E02000116,E09000005,E12000007,-0.2364,51.5474,2215
E01000641,E02000116,E09000005,E12000007,-0.2374,51.5508,1951
E01000642,E02000114,E09000005,E12000007,-0.2243,51.5476,2214
E01000643,E02000116,E09000005,E12000007,-0.2355,51.5428,2242
E01000644,E02000114,E09000005,E12000007,-0.2322,51.5462,1912
E01000645,E02000133,E09000006,E12000007,0.046,51.4087,1450
E01000646,E02000142,E09000006,E12000007,0.0301,51.4067,1828
E01000647,E02000142,E09000006,E12000007,0.0328,51.4032,1710
E01000648,E02000142,E09000006,E12000007,0.0373,51.4012,1890
E01000649,E02000133,E09000006,E12000007,0.0551,51.4021,2068
E01000650,E02000148,E09000006,E12000007,0.0512,51.3964,1805
E01000651,E02000146,E09000006,E12000007,0.043,51.397,1681
E01000652,E02000148,E09000006,E12000007,0.0493,51.3917,1712
E01000653,E02000142,E09000006,E12000007,0.0375,51.4109,1542
E01000654,E02000165,E09000006,E12000007,0.0281,51.3068,1299
E01000655,E02000165,E09000006,E12000007,0.0221,51.3055,1328
E01000656,E02000165,E09000006,E12000007,0.0271,51.3174,1508
E01000657,E02000165,E09000006,E12000007,0.0321,51.3134,1573
E01000658,E02006789,E09000006,E12000007,0.0381,51.3153,1330
E01000659,E02000165,E09000006,E12000007,0.0258,51.3113,1464
E01000661,E02000152,E09000006,E12000007,0.0409,51.3857,2817
E01000662,E02000152,E09000006,E12000007,0.0486,51.3882,1803
E01000663,E02000152,E09000006,E12000007,0.0602,51.3852,1681
E01000664,E02000152,E09000006,E12000007,0.0546,51.3819,1663
E01000665,E02000159,E09000006,E12000007,0.0451,51.3756,1859
E01000666,E02000159,E09000006,E12000007,0.0324,51.3624,1892
E01000667,E02000159,E09000006,E12000007,0.0449,51.3682,1660
E01000668,E02000146,E09000006,E12000007,0.0355,51.3929,2222
E01000669,E02000146,E09000006,E12000007,0.0386,51.3907,1736
E01000670,E02000144,E09000006,E12000007,0.017,51.3963,1941
E01000671,E02000146,E09000006,E12000007,0.0276,51.3962,2271
E01000672,E02000137,E09000006,E12000007,0.0033,51.4146,1674
E01000673,E02000137,E09000006,E12000007,-0.0007,51.4103,1670
E01000674,E02000134,E09000006,E12000007,0.0074,51.4107,1716
E01000676,E02000134,E09000006,E12000007,0.0135,51.4086,2033
E01000677,E02000144,E09000006,E12000007,0.0084,51.4035,1902
E01000678,E02000142,E09000006,E12000007,0.0241,51.4001,1850
E01000679,E02000146,E09000006,E12000007,0.033,51.3967,1792
E01000680,E02000163,E09000006,E12000007,0.1138,51.3446,1642
E01000681,E02000161,E09000006,E12000007,0.088,51.3674,1755
E01000682,E02000161,E09000006,E12000007,0.0846,51.3617,1605
E01000683,E02000161,E09000006,E12000007,0.0897,51.3643,1705
E01000684,E02000161,E09000006,E12000007,0.098,51.3602,2092
E01000685,E02000163,E09000006,E12000007,0.106,51.3585,1627
E01000686,E02000163,E09000006,E12000007,0.0923,51.3581,1494
E01000687,E02000163,E09000006,E12000007,0.0928,51.3528,1565
E01000688,E02000163,E09000006,E12000007,0.1012,51.3525,1388
E01000689,E02000128,E09000006,E12000007,0.0748,51.4271,1636
E01000690,E02000128,E09000006,E12000007,0.0685,51.4231,1391
E01000691,E02000128,E09000006,E12000007,0.0625,51.4231,1535
E01000692,E02000128,E09000006,E12000007,0.0702,51.4204,1670
E01000693,E02000136,E09000006,E12000007,0.0806,51.4116,1511
E01000694,E02000133,E09000006,E12000007,0.0513,51.4192,2298
E01000695,E02000133,E09000006,E12000007,0.0592,51.417,1518
E01000696,E02000133,E09000006,E12000007,0.0713,51.4112,1635
E01000697,E02000133,E09000006,E12000007,0.0583,51.4084,1784
E01000698,E02000136,E09000006,E12000007,0.0928,51.3986,1193
E01000699,E02000141,E09000006,E12000007,-0.0598,51.4065,1451
E01000700,E02000139,E09000006,E12000007,-0.046,51.4065,1519
E01000701,E02000141,E09000006,E12000007,-0.0529,51.4065,1440
E01000702,E02000139,E09000006,E12000007,-0.0469,51.409,1434
E01000703,E02000139,E09000006,E12000007,-0.0385,51.4071,1731
E01000704,E02000141,E09000006,E12000007,-0.059,51.4037,1470
E01000705,E02000141,E09000006,E12000007,-0.0649,51.4043,1357
E01000706,E02000139,E09000006,E12000007,-0.0508,51.4031,1375
E01000707,E02006787,E09000006,E12000007,-0.0388,51.404,1509
E01000708,E02006787,E09000006,E12000007,-0.043,51.4007,1690
E01000709,E02000132,E09000006,E12000007,-0.0335,51.4101,1370
E01000710,E02000132,E09000006,E12000007,-0.0277,51.4165,2359
E01000711,E02000132,E09000006,E12000007,-0.0313,51.4142,1880
E01000712,E02000138,E09000006,E12000007,-0.0199,51.4117,1794
E01000713,E02000138,E09000006,E12000007,-0.0116,51.411,1849
E01000714,E02000132,E09000006,E12000007,-0.0262,51.4085,2168
E01000715,E02000138,E09000006,E12000007,-0.0165,51.4074,1756
E01000716,E02000137,E09000006,E12000007,-0.0105,51.4056,1651
E01000717,E02000137,E09000006,E12000007,-0.0037,51.4043,1704
E01000718,E02000132,E09000006,E12000007,-0.0242,51.4196,2057
E01000719,E02000145,E09000006,E12000007,0.1169,51.3963,2116
E01000720,E02000145,E09000006,E12000007,0.1239,51.3951,1802
E01000721,E02000145,E09000006,E12000007,0.1199,51.3928,1604
E01000722,E02000149,E09000006,E12000007,0.1063,51.3894,1848
E01000723,E02000155,E09000006,E12000007,0.1214,51.3806,1241
E01000724,E02000145,E09000006,E12000007,0.1178,51.3896,1675
E01000725,E02000149,E09000006,E12000007,0.1102,51.385,1752
E01000726,E02000155,E09000006,E12000007,0.1157,51.3836,1304
E01000727,E02000154,E09000006,E12000007,0.1026,51.3824,1690
E01000728,E02000145,E09000006,E12000007,0.1204,51.4,1627
E01000729,E02000140,E09000006,E12000007,0.1071,51.4056,1959
E01000730,E02000140,E09000006,E12000007,0.1058,51.3965,1808
E01000731,E02000149,E09000006,E12000007,0.0982,51.3963,1381
E01000732,E02000149,E09000006,E12000007,0.0947,51.3904,1515
E01000733,E02000149,E09000006,E12000007,0.1015,51.392,1670
E01000734,E02000154,E09000006,E12000007,0.0973,51.387,1388
E01000735,E02000140,E09000006,E12000007,0.1061,51.4116,1548
E01000736,E02000136,E09000006,E12000007,0.0956,51.4063,1636
E01000737,E02000136,E09000006,E12000007,0.0996,51.4049,1406
E01000738,E02000140,E09000006,E12000007,0.1111,51.404,1688
E01000739,E02000140,E09000006,E12000007,0.1068,51.4004,1677
E01000741,E02000131,E09000006,E12000007,-0.0738,51.4151,1819
E01000742,E02000131,E09000006,E12000007,-0.0654,51.4157,2119
E01000743,E02000135,E09000006,E12000007,-0.0643,51.4102,1868
E01000744,E02000135,E09000006,E12000007,-0.067,51.4066,1559
E01000745,E02000131,E09000006,E12000007,-0.0625,51.4232,1883
E01000746,E02000131,E09000006,E12000007,-0.0778,51.4174,2021
E01000747,E02006789,E09000006,E12000007,0.028,51.3331,2027
E01000748,E02006789,E09000006,E12000007,0.0494,51.3065,1687
E01000749,E02000162,E09000006,E12000007,0.0804,51.3469,1651
E01000750,E02000162,E09000006,E12000007,0.0692,51.3628,1453
E01000751,E02000162,E09000006,E12000007,0.0619,51.3637,2267
E01000752,E02000162,E09000006,E12000007,0.0748,51.3607,1747
E01000753,E02000157,E09000006,E12000007,0.0688,51.3725,1935
E01000754,E02000157,E09000006,E12000007,0.0826,51.3768,1770
E01000755,E02000157,E09000006,E12000007,0.0771,51.3758,1640
E01000756,E02000159,E09000006,E12000007,0.0604,51.3703,1708
E01000757,E02000157,E09000006,E12000007,0.0759,51.37,1571
E01000758,E02000157,E09000006,E12000007,0.0838,51.3694,1450
E01000759,E02000160,E09000006,E12000007,0.0107,51.3654,1646
E01000760,E02000160,E09000006,E12000007,0,51.3678,1629
E01000761,E02000160,E09000006,E12000007,0.0041,51.3659,1545
E01000762,E02000144,E09000006,E12000007,0.0125,51.3901,1748
E01000763,E02000153,E09000006,E12000007,0.0156,51.3848,1474
E01000764,E02000153,E09000006,E12000007,0.01,51.3854,1819
E01000765,E02000160,E09000006,E12000007,0.0182,51.3766,1786
E01000766,E02000153,E09000006,E12000007,0.0053,51.3801,1815
E01000767,E02000153,E09000006,E12000007,0.0126,51.3792,1631
E01000768,E02000160,E09000006,E12000007,0.0068,51.3743,1502
E01000769,E02000150,E09000006,E12000007,-0.0314,51.3882,1389
E01000770,E02000138,E09000006,E12000007,-0.0241,51.4036,1520
E01000771,E02006787,E09000006,E12000007,-0.0348,51.4016,1666
E01000772,E02000138,E09000006,E12000007,-0.0171,51.4028,1580
E01000773,E02000150,E09000006,E12000007,-0.032,51.3981,1584
E01000774,E02006787,E09000006,E12000007,-0.0399,51.3977,1504
E01000775,E02000150,E09000006,E12000007,-0.0217,51.392,2284
E01000777,E02000150,E09000006,E12000007,-0.0332,51.3928,1631
