areacd,category,value
E01009874,2020,76.031
E01009875,2020,21.929
E01009876,2020,10.484
E01009877,2020,3.169
E01009878,2020,11.485
E01009879,2020,10.904
E01009880,2020,36.43
E01009881,2020,194.173
E01009882,2020,3.766
E01009883,2020,162.028
E01009884,2020,162.028
E01009885,2020,20.333
E01009886,2020,4.176
E01009887,2020,10.114
E01009888,2020,4.246
E01009889,2020,135.26
E01009890,2020,6.443
E01009891,2020,7.242
E01009892,2020,37.897
E01009893,2020,6.077
E01009894,2020,5.098
E01009895,2020,20.2
E01009896,2020,5.459
E01009897,2020,5.716
E01009898,2020,24.636
E01009899,2020,4.697
E01009900,2020,7.01
E01009901,2020,7.456
E01009902,2020,9.072
E01009903,2020,6.221
E01009904,2020,5.546
E01009905,2020,21.561
E01009906,2020,46.036
E01009907,2020,10.071
E01009908,2020,8.339
E01009909,2020,6.135
E01009910,2020,7.673
E01009911,2020,6.099
E01009912,2020,23.639
E01009913,2020,51.932
E01009914,2020,9.186
E01009915,2020,15.139
E01009916,2020,17.122
E01009917,2020,3.188
E01009918,2020,6.594
E01009919,2020,3.801
E01009920,2020,13.192
E01009921,2020,13.989
E01009922,2020,6.25
E01009923,2020,4.621
E01009924,2020,3.889
E01009925,2020,9.096
E01009926,2020,9.859
E01009927,2020,30.635
E01009928,2020,7.035
E01009929,2020,3.179
E01009930,2020,2.486
E01009931,2020,48.208
E01009932,2020,50.837
E01009933,2020,4.038
E01009934,2020,145.228
E01009935,2020,8.569
E01009936,2020,5.561
E01009937,2020,3.516
E01009938,2020,4.908
E01009939,2020,6.366
E01009940,2020,5.712
E01009941,2020,5.47
E01009942,2020,8.27
E01009943,2020,0.772
E01009944,2020,11.869
E01009946,2020,5.949
E01009947,2020,17.209
E01009948,2020,4.726
E01009949,2020,7.863
E01009950,2020,14.952
E01009951,2020,1.395
E01009952,2020,5.117
E01009953,2020,70.021
E01009954,2020,39.681
E01009955,2020,30.375
E01009956,2020,33.602
E01009957,2020,7.785
E01009958,2020,10.781
E01009959,2020,13.767
E01009960,2020,5.463
E01009961,2020,3.147
E01009962,2020,3.887
E01009963,2020,22.685
E01009964,2020,4.711
E01009965,2020,6.935
E01009966,2020,9.245
E01009967,2020,3.84
E01009968,2020,16.63
E01009969,2020,5.098
E01009970,2020,3.997
E01009971,2020,7.362
E01009972,2020,10.536
E01009973,2020,5.09
E01009974,2020,16.637
E01009975,2020,6.812
E01009976,2020,62.272
E01009977,2020,69.621
E01009978,2020,11.759
E01009979,2020,17.856
E01009980,2020,29.126
E01009981,2020,171.629
E01009982,2020,5.897
E01009983,2020,10.078
E01009985,2020,20.523
E01009986,2020,5.616
E01009987,2020,33.989
E01009988,2020,111.157
E01009989,2020,131.209
E01009991,2020,23.817
E01009992,2020,19.734
E01009993,2020,9.197
E01009994,2020,9.799
E01009995,2020,4.893
E01009996,2020,2.466
E01009997,2020,3.145
E01009998,2020,9.298
E01009999,2020,51.637
E01010000,2020,14.444
E01010001,2020,2.963
E01010002,2020,18.906
E01010003,2020,27.098
E01010004,2020,145.228
E01010005,2020,15.464
E01010006,2020,26.623
E01010007,2020,6.684
E01010008,2020,8.146
E01010009,2020,5.582
E01010010,2020,6.559
E01010011,2020,12.908
E01010012,2020,3.987
E01010013,2020,4.089
E01010014,2020,3.976
E01010015,2020,135.164
E01010016,2020,9.366
E01010017,2020,383.423
E01010018,2020,743.152
E01010019,2020,93.255
E01010020,2020,4.588
E01010021,2020,6.929
E01010022,2020,18.183
E01010023,2020,11.063
E01010024,2020,6.315
E01010025,2020,10.639
E01010026,2020,5.567
E01010027,2020,39.892
E01010028,2020,5.762
E01010029,2020,5.284
E01010030,2020,12.015
E01010031,2020,6.444
E01010032,2020,6.444
E01010033,2020,10.861
E01010034,2020,69.267
E01010035,2020,15.569
E01010036,2020,8.244
E01010037,2020,7.362
E01010038,2020,10.407
E01010039,2020,29.107
E01010040,2020,21.635
E01010041,2020,3.323
E01010042,2020,16.92
E01010043,2020,4.096
E01010044,2020,6.815
E01010045,2020,3.47
E01010046,2020,33.17
E01010047,2020,76.402
E01010048,2020,3.93
E01010049,2020,10.979
E01010050,2020,6.102
E01010051,2020,9.862
E01010052,2020,287.039
E01010053,2020,234.01
E01010054,2020,9.115
E01010055,2020,3.124
E01010056,2020,5.034
E01010057,2020,4.696
E01010058,2020,11.674
E01010059,2020,13.942
E01010060,2020,19.18
E01010061,2020,23.573
E01010062,2020,112.896
E01010063,2020,149.824
E01010064,2020,32.297
E01010065,2020,11.798
E01010066,2020,13.045
E01010067,2020,7.634
E01010068,2020,9.876
E01010069,2020,33.188
E01010070,2020,43.796
E01010071,2020,43.099
E01010072,2020,41.577
E01010073,2020,3.329
E01010074,2020,57.433
E01010075,2020,7.49
E01010076,2020,37.32
E01010077,2020,9.126
E01010078,2020,9.211
E01010079,2020,3.559
E01010080,2020,4.592
E01010081,2020,7.569
E01010082,2020,6.454
E01010083,2020,5.174
E01010084,2020,2.28
E01010085,2020,20.235
E01010086,2020,2.957
E01010087,2020,74.885
E01010088,2020,3.596
E01010089,2020,46.059
E01010090,2020,115.704
E01010091,2020,7.652
E01010092,2020,25.536
E01010093,2020,52.967
E01010094,2020,11.794
E01010095,2020,174.946
E01010096,2020,55.488
E01010097,2020,45.801
E01010098,2020,3.071
E01010099,2020,4.357
E01010100,2020,61.935
E01010101,2020,112.429
E01010102,2020,44.403
E01010103,2020,150.552
E01010104,2020,150.552
E01010105,2020,5.25
E01010106,2020,212.97
E01010107,2020,64.073
E01010108,2020,125.13
E01010109,2020,1292.841
E01010110,2020,656.271
